[u][20/Jun/2019:21:14:34 +0300] 0.000 0.000 302 178.19.251.107 sakura-city.info GET /js/jquery-3.3.1.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:34 +0300] 0.000 0.000 302 178.19.251.107 sakura-city.info GET /cssoffcanvas.css HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:34 +0300] 0.000 0.050 302 178.19.251.107 sakura-city.info GET /js/baguetteBox.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:34 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 3816 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:34 +0300] 0.050 0.150 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 3822 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:35 +0300] 0.100 0.300 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 3824 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:35 +0300] 0.071 0.071 200 178.19.251.107 sakura-city.info GET /eventsinmycity?id=873 HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 1126 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:35 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info GET /getdataforcarousel HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 917 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:37 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /login HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 2300 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.150 0.150 302 178.19.251.107 sakura-city.info POST /login HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/login" 1315 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/login" 4222 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.000 0.000 302 178.19.251.107 sakura-city.info GET /cssoffcanvas.css HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.000 0.000 302 178.19.251.107 sakura-city.info GET /js/jquery-3.3.1.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.000 0.050 302 178.19.251.107 sakura-city.info GET /js/baguetteBox.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4228 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.100 0.200 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4216 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:39 +0300] 0.100 0.300 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4228 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /eventsinmycity?id=873 HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 1124 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info GET /inseach HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 910 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.200 200 178.19.251.107 sakura-city.info GET /getalldataforsidepanel HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 966 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.031 0.334 200 178.19.251.107 sakura-city.info GET /getdataforcarousel HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 915 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 1002 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.200 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 1004 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.300 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 998 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /city/change HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4528 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.000 302 178.19.251.107 sakura-city.info GET /js/jquery-3.3.1.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:40 +0300] 0.000 0.000 302 178.19.251.107 sakura-city.info GET /cssoffcanvas.css HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.000 0.050 302 178.19.251.107 sakura-city.info GET /js/baguetteBox.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.053 0.053 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 4216 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.050 0.150 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 4216 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.100 0.300 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 4214 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.000 0.000 200 178.19.251.107 sakura-city.info GET /eventsinmycity?id=873 HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 1126 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info GET /inseach HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 906 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.000 0.200 200 178.19.251.107 sakura-city.info GET /getalldataforsidepanel HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 966 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.000 0.300 200 178.19.251.107 sakura-city.info GET /getdataforcarousel HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 911 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:41 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 1002 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:42 +0300] 0.000 0.200 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 1004 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:42 +0300] 0.000 0.300 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 996 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.050 0.050 302 178.19.251.107 sakura-city.info POST /city/agree HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 1313 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.050 0.100 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/city/change" 4220 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.050 0.050 302 178.19.251.107 sakura-city.info GET /js/jquery-3.3.1.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.000 0.050 302 178.19.251.107 sakura-city.info GET /cssoffcanvas.css HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.000 0.050 302 178.19.251.107 sakura-city.info GET /js/baguetteBox.min.js HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 598 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.200 0.200 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4216 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.100 0.200 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4220 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:43 +0300] 0.100 0.300 200 178.19.251.107 sakura-city.info GET /anket HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 4218 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:44 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info GET /eventsinmycity?id=873 HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 1126 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:44 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info GET /inseach HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 912 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:44 +0300] 0.001 0.200 200 178.19.251.107 sakura-city.info GET /getdataforcarousel HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 917 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:44 +0300] 0.050 0.050 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 1008 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:44 +0300] 0.000 0.100 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 998 141.8.192.236 a0188141
[u][20/Jun/2019:21:14:44 +0300] 0.000 0.200 200 178.19.251.107 sakura-city.info POST /broadcasting/auth HTTP/1.1 "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:67.0) Gecko/20100101 Firefox/67.0" "http://sakura-city.info/anket" 998 141.8.192.236 a0188141
